"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1962","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.5",""
"SURVEY","1962","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","27.5",""
"SURVEY","1961","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","75.5",""
"SURVEY","1961","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2.25",""
"SURVEY","1961","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.5",""
"SURVEY","1961","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28.5",""
"SURVEY","1960","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","63.5",""
"SURVEY","1960","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2.32",""
"SURVEY","1960","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1960","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","25.5",""
"SURVEY","1959","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","65",""
"SURVEY","1959","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2.29",""
"SURVEY","1959","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.5",""
"SURVEY","1959","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","26.5",""
"SURVEY","1958","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","66",""
"SURVEY","1958","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2.21",""
"SURVEY","1958","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45.5",""
"SURVEY","1958","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","25.5",""
"SURVEY","1957","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","62",""
"SURVEY","1957","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","2.22",""
"SURVEY","1957","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1957","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","27",""
"SURVEY","1956","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","53.5",""
"SURVEY","1956","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.64",""
"SURVEY","1956","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31",""
"SURVEY","1956","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20",""
"SURVEY","1955","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48.5",""
"SURVEY","1955","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.74",""
"SURVEY","1955","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.5",""
"SURVEY","1955","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20",""
"SURVEY","1954","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54.5",""
"SURVEY","1954","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.77",""
"SURVEY","1954","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.5",""
"SURVEY","1954","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","26.5",""
"SURVEY","1953","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","53",""
"SURVEY","1953","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.73",""
"SURVEY","1953","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","25.5",""
"SURVEY","1953","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21.5",""
"SURVEY","1952","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","62.5",""
"SURVEY","1952","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.84",""
"SURVEY","1952","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35",""
"SURVEY","1952","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","25.5",""
"SURVEY","1951","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.5",""
"SURVEY","1951","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.78",""
"SURVEY","1951","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33.5",""
"SURVEY","1951","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20.5",""
"SURVEY","1950","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48.5",""
"SURVEY","1950","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.75",""
"SURVEY","1950","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.5",""
"SURVEY","1950","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","22",""
"SURVEY","1949","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","47",""
"SURVEY","1949","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.61",""
"SURVEY","1949","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.6",""
"SURVEY","1949","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","23",""
"SURVEY","1948","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","60.5",""
"SURVEY","1948","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.34",""
"SURVEY","1948","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45",""
"SURVEY","1948","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","22.5",""
"SURVEY","1947","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31",""
"SURVEY","1947","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.54",""
"SURVEY","1947","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31",""
"SURVEY","1947","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","15.5",""
"SURVEY","1946","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57",""
"SURVEY","1946","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.63",""
"SURVEY","1946","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37.5",""
"SURVEY","1946","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","23",""
"SURVEY","1945","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.5",""
"SURVEY","1945","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.72",""
"SURVEY","1945","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.5",""
"SURVEY","1945","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","18.5",""
"SURVEY","1944","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52.5",""
"SURVEY","1944","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.64",""
"SURVEY","1944","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28.7",""
"SURVEY","1944","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20.3",""
"SURVEY","1943","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55",""
"SURVEY","1943","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.57",""
"SURVEY","1943","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36.5",""
"SURVEY","1943","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","19.5",""
"SURVEY","1942","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","60",""
"SURVEY","1942","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.8",""
"SURVEY","1942","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1942","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","19.5",""
"SURVEY","1941","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","51",""
"SURVEY","1941","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.46",""
"SURVEY","1941","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32.5",""
"SURVEY","1941","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","17",""
"SURVEY","1940","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52.5",""
"SURVEY","1940","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.51",""
"SURVEY","1940","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.5",""
"SURVEY","1940","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20",""
"SURVEY","1939","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52.2",""
"SURVEY","1939","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.42",""
"SURVEY","1939","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31.5",""
"SURVEY","1939","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20.7",""
"SURVEY","1938","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46",""
"SURVEY","1938","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.62",""
"SURVEY","1938","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35",""
"SURVEY","1938","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21",""
"SURVEY","1937","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45",""
"SURVEY","1937","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.48",""
"SURVEY","1937","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46",""
"SURVEY","1937","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","18.5",""
"SURVEY","1936","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20",""
"SURVEY","1936","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.18",""
"SURVEY","1936","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28",""
"SURVEY","1936","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","14",""
"SURVEY","1935","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1935","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.6",""
"SURVEY","1935","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34.5",""
"SURVEY","1935","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","16.5",""
"SURVEY","1934","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28.2",""
"SURVEY","1934","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.87",""
"SURVEY","1934","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","13",""
"SURVEY","1934","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","11.5",""
"SURVEY","1933","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1933","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.23",""
"SURVEY","1933","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","23",""
"SURVEY","1933","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","17",""
"SURVEY","1932","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43",""
"SURVEY","1932","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.48",""
"SURVEY","1932","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35.5",""
"SURVEY","1932","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","18",""
"SURVEY","1931","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32.9",""
"SURVEY","1931","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.09",""
"SURVEY","1931","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31",""
"SURVEY","1931","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","15.5",""
"SURVEY","1930","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34",""
"SURVEY","1930","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.31",""
"SURVEY","1930","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37",""
"SURVEY","1930","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","15.5",""
"SURVEY","1929","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.2",""
"SURVEY","1929","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.52",""
"SURVEY","1929","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35.6",""
"SURVEY","1929","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","16",""
"SURVEY","1928","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.5",""
"SURVEY","1928","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.23",""
"SURVEY","1928","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.4",""
"SURVEY","1928","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","17",""
"SURVEY","1927","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35",""
"SURVEY","1927","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.34",""
"SURVEY","1927","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31.9",""
"SURVEY","1927","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","12",""
"SURVEY","1926","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39",""
"SURVEY","1926","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","0.99",""
"SURVEY","1926","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31.6",""
"SURVEY","1926","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","15",""
"SURVEY","1925","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.9",""
"SURVEY","1925","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.12",""
"SURVEY","1925","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39.2",""
"SURVEY","1925","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","14",""
"SURVEY","1924","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28",""
"SURVEY","1924","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.46",""
"SURVEY","1924","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39.5",""
"SURVEY","1924","YEAR","","STATE","IOWA","19","","","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","12",""
"SURVEY","1923","YEAR","","STATE","IOWA","19","","","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.5",""
"SURVEY","1923","YEAR","","STATE","IOWA","19","","","","","","","","HAY","HAY - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","1.51",""
"SURVEY","1923","YEAR","","STATE","IOWA","19","","","","","","","","OATS","OATS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36.2",""
